,Agent,Changes,Total TTE,Mean TTE,Completed Mission,Reward,Time Outside Corridor
196,Full Agent,2,1044.561897165501,2.064351575425891,True,9477.554,3.0
197,Full Agent,2,1890.524746057476,3.6356245116489925,True,1063.0356,20.5
198,Full Agent,2,2016.6915964808188,4.065910476775844,True,-83.79907,64.5
199,Full Agent,2,1257.485518315093,2.2061149444124437,True,7417.7114,12.0
200,PID,3,2526.0381311328656,7.5629884165654655,True,-5214.561,105.5
201,PID,3,1323.421018239133,6.07073861577584,True,6778.8496,55.0
202,PID,3,1806.6254782948859,7.496371279231892,True,2008.112,79.0
203,PID,3,1069.4869892506717,4.883502234021332,True,9331.639,43.5
204,PID,3,1571.7560772305274,5.886726881013211,True,4375.75,66.5
205,PID,3,1419.6541072172938,6.394838320798621,True,5770.699,49.0
206,PID,3,1148.4390212396013,5.34157684297489,True,8489.145,45.0
207,PID,3,2483.1296740581656,6.711161281238286,True,-4670.4766,122.0
208,PID,3,1312.110801711212,5.1455325557302425,True,6925.262,57.0
209,PID,3,2042.65881775536,4.982094677452097,False,-12918.767,161.5
210,PID,3,1338.9637204253406,6.086198729206094,True,6566.3105,47.5
211,PID,3,2761.94400510292,6.498691776712753,False,-17602.598,171.0
212,PID,3,1367.364062282974,6.104303849477562,True,6268.135,48.5
213,PID,3,2268.107283121465,8.55889540800553,True,-2541.7134,80.0
214,PID,3,2066.5613840306974,8.831458906114092,True,-617.6465,47.0
215,PID,3,2902.5399766733535,6.175616971645433,True,-8986.646,174.0
216,PID,3,2193.643206538467,6.196732221860076,True,-1911.7761,119.5
217,PID,3,1308.7151093074026,5.975868079029236,True,6917.202,53.0
218,PID,3,1505.4645343320249,5.555219683882011,True,5044.9395,73.5
219,PID,3,1214.3957499536007,5.5706227062091775,True,7849.4575,46.5
220,PID,3,1380.1367027681135,6.188953824072258,True,6302.9756,59.0
221,PID,3,4079.2774489274734,7.156627103381532,True,-20641.742,234.0
222,PID,3,7630.409750697983,25.10003207466442,True,-56104.48,112.5
223,PID,3,1223.2943145846018,5.611441810021109,True,7784.8247,56.5
224,PID,3,3128.3581713265276,8.232521503490862,True,-11182.197,139.0
225,PID SL,3,1115.9228847602803,1.607958047205015,True,8863.103,2.0
226,PID SL,3,1435.711519953525,3.7098488887687986,False,-14357.789,81.0
227,PID SL,3,1938.6743324008767,4.0728452361362955,False,-14357.191,149.0
228,PID SL,3,884.4278675031214,1.8349125881807498,False,-3884.087,0.0
229,PID SL,3,658.0264422969982,0.9691111079484509,True,13335.17,0.0
230,PID SL,3,3254.4942454380753,3.222271530136708,False,-19994.3,85.5
231,PID SL,3,3152.438713708321,3.057651516690903,True,-11375.986,152.0
232,PID SL,3,1525.9924806989652,1.7301502048741102,False,-308.85498,59.0
233,PID SL,3,554.3768029132298,1.17952511258134,False,-512.0664,0.0
234,PID SL,3,1276.384229884491,1.7178791788485748,False,-5245.5015,0.0
235,PID SL,3,1141.4353640224892,1.5178661755618208,True,8548.335,80.0
236,PID SL,3,798.5929797460673,1.6991339994597177,False,-2984.455,0.0
237,PID SL,3,981.9784980141719,1.2971974874691836,True,10190.203,0.0
238,PID SL,3,1710.9313622255431,3.703314636851825,False,-12082.422,84.5
239,PID SL,3,1032.5586855325785,1.538835596918895,True,9650.62,36.0
240,PID SL,3,2025.5394651875472,2.071103747635529,True,-200.9065,82.5
241,PID SL,3,1033.438961894288,1.4393300304934373,True,9723.389,2.5
242,PID SL,3,1380.6004158728724,4.602001386242908,False,-16274.476,65.5
243,PID SL,3,767.636972320759,1.1109073405510261,True,12283.94,0.0
244,PID SL,3,1761.6595485784246,3.8632884837246153,False,-12553.433,44.0
245,PID SL,3,4015.9798043831684,3.715059948550572,True,-19988.586,84.5
246,PID SL,3,4012.612711711012,7.746356586314694,False,-35072.195,213.5
247,PID SL,3,1549.1904773080903,3.0983809546161805,False,-10370.708,46.5
248,PID SL,3,2010.156135504328,2.5639746626330715,True,-39.573242,81.5
249,PID SL,3,2463.3859258243187,3.1261242713506583,False,-12201.813,148.5
250,Blending,3,766.5624470430907,1.2109991264503803,True,12274.953,0.0
251,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
252,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
253,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
254,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
255,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
256,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
257,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
258,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
259,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
260,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
261,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
262,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
263,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
264,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
265,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
266,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
267,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
268,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
269,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
270,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
271,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
272,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
273,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
274,Blending,3,734.2505960049216,1.149061965578907,True,12598.43,0.0
275,Full Agent,3,1644.1522927813978,3.1925287238473743,True,3642.5134,74.5
276,Full Agent,3,1325.581390210254,2.609412185453256,True,6748.891,22.0
277,Full Agent,3,1524.92653586764,3.02564788862627,True,4747.352,45.0
278,Full Agent,3,1300.9234717624618,2.6175522570673273,True,6989.427,10.0
279,Full Agent,3,1664.8559982681097,3.2202243680234233,True,3366.6526,36.5
280,Full Agent,3,1341.7739457496518,2.630929305391474,True,6610.223,27.5
281,Full Agent,3,1177.5642461234108,2.295446873534914,True,8178.0527,9.0
282,Full Agent,3,1579.4001934015328,2.835547923521603,True,4256.798,44.0
283,Full Agent,3,1474.8398998354958,2.8637667957970794,True,5263.1826,41.5
284,Full Agent,3,1519.158370839024,2.818475641630842,True,4833.998,51.5
285,Full Agent,3,1708.0293147104014,3.234904005133336,True,2992.0083,59.0
286,Full Agent,3,1537.0752781442236,2.978828058419038,True,4671.1543,60.0
287,Full Agent,3,1842.8486768662,3.128775342726995,True,1665.03,29.5
288,Full Agent,3,1349.6112602646008,2.6257028409817136,True,6457.5474,11.5
289,Full Agent,3,1219.7121103783454,2.341098100534252,True,7749.4453,4.5
290,Full Agent,3,1402.688656318614,2.5549884450247977,True,5992.806,8.0
291,Full Agent,3,1450.7001673185077,2.721763916169808,True,5467.885,41.0
292,Full Agent,3,1184.064745233093,2.2858392765117626,True,8160.052,15.0
293,Full Agent,3,2444.145377674412,4.577051269053206,True,-4379.122,36.0
294,Full Agent,3,2587.1150968279962,4.994430688857135,True,-5750.8267,42.5
295,Full Agent,3,1283.9381267318067,2.5474962831980292,True,7115.5474,10.0
296,Full Agent,3,1526.632159612586,2.9875384728230645,True,4758.185,52.5
297,Full Agent,3,1194.7699506554109,2.370575298919466,True,8036.6934,5.0
298,Full Agent,3,1063.3747601015361,2.01778891859874,True,9343.023,0.0
299,Full Agent,3,1041.0500151501014,2.0988911595768176,True,9512.539,3.0
